3.easyfig.fa	4.easyfig.fa	99.236	10336	77	1	2083	12416	17292	6957	0.0	18282
3.easyfig.fa	4.easyfig.fa	93.660	2350	130	5	15668	18001	2894	548	0.0	3562
3.easyfig.fa	4.easyfig.fa	100.000	820	0	0	11596	12415	5778	4959	0.0	1480
3.easyfig.fa	4.easyfig.fa	96.119	335	12	1	16964	17298	2904	2571	1.76e-155	543
3.easyfig.fa	4.easyfig.fa	95.975	323	11	2	15668	15990	1574	1254	6.99e-148	517
3.easyfig.fa	4.easyfig.fa	100.000	120	0	0	12416	12535	8893	9012	9.14e-58	217
3.easyfig.fa	4.easyfig.fa	64.116	379	126	7	14954	15327	3791	4164	9.78e-07	49.1
3.easyfig.fa	4.easyfig.fa	85.366	41	6	0	14648	14688	3482	3522	9.78e-07	48.2
3.easyfig.fa	4.easyfig.fa	84.211	38	6	0	5293	5330	9014	8977	4.16e-05	42.8
3.easyfig.fa	4.easyfig.fa	84.211	38	6	0	10359	10396	14080	14043	4.16e-05	42.8
3.easyfig.fa	4.easyfig.fa	83.333	36	6	0	12500	12535	14043	14078	5.07e-04	39.2
3.easyfig.fa	4.easyfig.fa	83.871	31	5	0	17146	17176	15819	15789	0.022	34.6
3.easyfig.fa	4.easyfig.fa	83.333	30	5	0	15728	15757	1291	1320	0.075	32.8
3.easyfig.fa	4.easyfig.fa	83.333	30	5	0	17034	17063	1291	1320	0.075	32.8
3.easyfig.fa	4.easyfig.fa	83.333	30	5	0	15923	15952	1485	1514	0.075	32.8
3.easyfig.fa	4.easyfig.fa	83.333	30	5	0	15728	15757	2611	2640	0.075	32.8
3.easyfig.fa	4.easyfig.fa	83.333	30	5	0	17034	17063	2611	2640	0.075	32.8
3.easyfig.fa	4.easyfig.fa	83.333	30	5	0	15923	15952	2805	2834	0.075	32.8
3.easyfig.fa	4.easyfig.fa	84.615	26	4	0	15455	15480	4307	4332	0.26	30.1
3.easyfig.fa	4.easyfig.fa	100.000	16	0	0	11594	11609	6956	6971	0.26	30.1
3.easyfig.fa	4.easyfig.fa	82.143	28	5	0	9882	9909	9407	9380	0.92	29.2
3.easyfig.fa	4.easyfig.fa	82.143	28	5	0	9966	9993	9491	9464	0.92	29.2
3.easyfig.fa	4.easyfig.fa	69.811	53	6	1	4037	4079	15878	15826	0.92	29.2
3.easyfig.fa	4.easyfig.fa	100.000	15	0	0	10536	10550	2481	2495	0.92	28.3
3.easyfig.fa	4.easyfig.fa	100.000	15	0	0	12580	12594	4249	4235	0.92	28.3
3.easyfig.fa	4.easyfig.fa	100.000	15	0	0	12402	12416	7764	7778	0.92	28.3
3.easyfig.fa	4.easyfig.fa	100.000	14	0	0	8229	8242	2751	2738	3.2	26.5
3.easyfig.fa	4.easyfig.fa	100.000	14	0	0	9183	9196	3275	3288	3.2	26.5
3.easyfig.fa	4.easyfig.fa	100.000	14	0	0	11596	11609	4959	4972	3.2	26.5
3.easyfig.fa	4.easyfig.fa	100.000	14	0	0	12402	12415	5765	5778	3.2	26.5
3.easyfig.fa	4.easyfig.fa	100.000	14	0	0	17118	17131	11144	11131	3.2	26.5
3.easyfig.fa	4.easyfig.fa	100.000	14	0	0	15812	15825	11144	11131	3.2	26.5
3.easyfig.fa	4.easyfig.fa	100.000	14	0	0	6518	6531	12842	12855	3.2	26.5
