QueryName	QueryLength	SubjectName	SubjectSource	SubjectLength	AlignmentLength	QueryStart	QueryEnd	SubjectStart	SubjectEnd	HspScore	HspExpect	PercentIdentity	QueryCoverage	SubjectCoverage
MKPCLG_21015_type_III_secretion_system_export_apparatus_protein_MxiA	686	gnl|BL_ORD_ID|3424 VFG001006(gb|NP_858280) (mxiA) type III secretion system major export apparatus protein MxiA [TTSS (VF0118) - Effector delivery system (VFC0086)] [Shigella flexneri 2a str. 301]	VFDB	686	686	1	686	1	686	1368.21	0.0	99.85	100.0	100.0
MKPCLG_10685_isochorismate_synthase_1	391	gnl|BL_ORD_ID|1463 VFG000931(gb|WP_001336900) (entC) isochorismate synthase 1 [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	VFDB	391	391	1	391	1	391	798.119	0.0	99.49	100.0	100.0
MKPCLG_24495_type_3_secretion_system_effector_OspC1	470	gnl|BL_ORD_ID|3460 VFG012807(gb|NP_858227) (ospC1) type III secretion system effector OspC1 [TTSS secreted effectors (VF0978) - Effector delivery system (VFC0086)] [Shigella flexneri 2a str. 301]	VFDB	470	470	1	470	1	470	958.362	0.0	99.57	100.0	100.0
MKPCLG_00170_general_secretion_pathway_protein_G	151	gnl|BL_ORD_ID|3446 VFG002050(gb|WP_001087302) (gspG) general secretion pathway protein G [T2SS (VF0333) - Effector delivery system (VFC0086)] [Shigella dysenteriae Sd197]	VFDB	151	151	1	151	1	151	305.064	2.00354e-109	98.68	100.0	100.0
MKPCLG_23820_outer_membrane_autotransporter_IcsA	1102	gnl|BL_ORD_ID|3398 VFG000667(gb|NP_858315) (icsA/virG) autotransporter, actin tail assembly protein IcsA/VirG [IcsA (VirG) (VF0121) - Motility (VFC0204)] [Shigella flexneri 2a str. 301]	VFDB	1102	1102	1	1102	1	1102	2202.94	0.0	99.55	100.0	100.0
MKPCLG_20980_type_III_secretion_system_export_apparatus_protein_SpaQ	86	gnl|BL_ORD_ID|3431 VFG001013(gb|NP_858287) (spa9) type III secretion system minor export apparatus protein Spa9 [TTSS (VF0118) - Effector delivery system (VFC0086)] [Shigella flexneri 2a str. 301]	VFDB	86	86	1	86	1	86	165.236	4.49912e-56	98.84	100.0	100.0
MKPCLG_10360_fimbrial_usher_FimD	878	gnl|BL_ORD_ID|1417 VFG000876(gb|WP_000120946) (fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221) - Adherence (VFC0001)] [Escherichia coli CFT073]	VFDB	878	878	1	878	1	878	1810.81	0.0	99.77	100.0	100.0
MKPCLG_10655_LPS_O-antigen_length_regulator	377	gnl|BL_ORD_ID|1459 VFG000927(gb|WP_000096764) (fepE) LPS O-antigen length regulator [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	VFDB	377	377	1	377	1	377	742.265	0.0	96.02	100.0	100.0
MKPCLG_00155_general_secretion_pathway_protein_D	686	gnl|BL_ORD_ID|3443 VFG002047(gb|WP_000498818) (gspD) general secretion pathway protein D [T2SS (VF0333) - Effector delivery system (VFC0086)] [Shigella dysenteriae Sd197]	VFDB	681	686	1	686	1	681	1371.3	0.0	98.83	100.0	100.0
MKPCLG_00175_general_secretion_pathway_protein_H	187	gnl|BL_ORD_ID|3447 VFG002051(gb|WP_001115126) (gspH) general secretion pathway protein H [T2SS (VF0333) - Effector delivery system (VFC0086)] [Shigella dysenteriae Sd197]	VFDB	187	187	1	187	1	187	369.392	1.1313e-133	96.26	100.0	100.0
MKPCLG_21055_SctJ_family_type_III_secretion_inner_membrane_ring_lipoprotein_Mxi	241	gnl|BL_ORD_ID|3416 VFG000998(gb|NP_858272) (mxiJ) type III secretion system inner MS ring protein MxiJ [TTSS (VF0118) - Effector delivery system (VFC0086)] [Shigella flexneri 2a str. 301]	VFDB	241	241	1	241	1	241	488.034	8.20189e-179	99.17	100.0	100.0
MKPCLG_22860_type_VI_secretion_system_protein,_Hcp_family	160	gnl|BL_ORD_ID|3482 VFG049898(gb|WP_001284199) (hcp1/tssD1) type VI secretion system protein, Hcp family [T6SS (VF0579) - Effector delivery system (VFC0086)] [Shigella sonnei Ss046]	VFDB	160	160	1	160	1	160	334.339	1.1555e-120	100.0	100.0	100.0
