Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0136-EIEC-V4-col2A	GBMNMDKA_02235	NODE_12_length_135453_cov_21.034142	116260	116526	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_02304	NODE_13_length_125661_cov_24.850013	59105	60007	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_03021	NODE_20_length_79422_cov_21.816888	56455	56748	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	BAG76115.1	increased serum survival lipoprotein Iss	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_03308	NODE_25_length_56148_cov_28.317758	19377	23633	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1418	1416	100.00	94.07	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_03356	NODE_26_length_54794_cov_23.407990	9096	9428	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
61-0136-EIEC-V4-col2A	GBMNMDKA_00479	NODE_2_length_287789_cov_21.350253	208301	208609	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0136-EIEC-V4-col2A	GBMNMDKA_03682	NODE_32_length_45132_cov_25.250827	43254	44438	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_03936	NODE_39_length_30911_cov_27.182013	11865	13097	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.07	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_04005	NODE_42_length_25940_cov_29.398716	678	1103	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0136-EIEC-V4-col2A	GBMNMDKA_04007	NODE_42_length_25940_cov_29.398716	2459	2812	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_04166	NODE_51_length_11877_cov_110.851525	5848	6708	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
61-0136-EIEC-V4-col2A	GBMNMDKA_04172	NODE_51_length_11877_cov_110.851525	10826	11731	-	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTP	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NF000254.1	Mph(A) family macrolide 2'-phosphotransferase
61-0136-EIEC-V4-col2A	GBMNMDKA_04220	NODE_56_length_9522_cov_24.252409	1051	4155	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	1034	1034	100.00	100.00	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_01012	NODE_5_length_210228_cov_22.738231	5320	6741	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	92.18	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_04256	NODE_60_length_5739_cov_26.770929	2076	3281	+	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	401	401	100.00	100.00	401	WP_001089068.1	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tetracycline efflux MFS transporter Tet(B)
61-0136-EIEC-V4-col2A	GBMNMDKA_04263	NODE_61_length_4801_cov_30.201948	1827	2915	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	362	362	100.00	99.72	362	CAV02025.1	putative hexosyltransferase CapU	NA	NA
61-0136-EIEC-V4-col2A	GBMNMDKA_01290	NODE_6_length_208410_cov_21.383693	116146	118323	-	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	725	730	100.00	72.78	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
61-0136-EIEC-V4-col2A	GBMNMDKA_01667	NODE_8_length_174738_cov_25.621730	135226	136359	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.14	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
