Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0181-EPEC-V1-col1A	NEOFLKLK_04042	NODE_101_length_9803_cov_70.273802	2143	5217	+	hlyA-alpha	RTX toxin hemolysin HlyA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1024	1024	100.00	96.97	1024	CAQ77251.1	RTX toxin hemolysin HlyA	NA	NA
61-0181-EPEC-V1-col1A	NEOFLKLK_04221	NODE_128_length_4962_cov_40.919754	1399	2487	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	362	362	100.00	99.72	362	CAV02025.1	putative hexosyltransferase CapU	NA	NA
61-0181-EPEC-V1-col1A	NA	NODE_143_length_2920_cov_45.067183	2	217	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	72	113	63.72	98.61	72	CAQ90194.1	increased serum survival lipoprotein Iss	NA	NA
61-0181-EPEC-V1-col1A	NEOFLKLK_01417	NODE_16_length_68140_cov_32.013987	24511	26313	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
61-0181-EPEC-V1-col1A	NEOFLKLK_01418	NODE_16_length_68140_cov_32.013987	26300	28012	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	570	600	95.00	99.47	570	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
61-0181-EPEC-V1-col1A	NEOFLKLK_01479	NODE_17_length_67946_cov_34.710604	39956	40858	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0181-EPEC-V1-col1A	NA	NODE_214_length_430_cov_78.133144	232	429	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	66	97	68.04	100.00	66	BAG76115.1	increased serum survival lipoprotein Iss	NA	NA
61-0181-EPEC-V1-col1A	NEOFLKLK_01713	NODE_21_length_62640_cov_35.744082	17309	18493	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0181-EPEC-V1-col1A	NEOFLKLK_00252	NODE_3_length_121969_cov_34.937617	600	3704	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.52	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0181-EPEC-V1-col1A	NEOFLKLK_02635	NODE_40_length_40090_cov_43.892285	15894	16319	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
