Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0181-EPEC-V5-col3A	FFHMJMED_01408	NODE_10_length_112127_cov_24.379545	82642	82950	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0181-EPEC-V5-col3A	FFHMJMED_04726	NODE_117_length_3314_cov_88.981464	43	468	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	97.87	141	AAB09628.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0181-EPEC-V5-col3A	FFHMJMED_04727	NODE_117_length_3314_cov_88.981464	481	1494	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	PARTIALP	337	429	78.55	98.22	337	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
61-0181-EPEC-V5-col3A	NA	NODE_117_length_3314_cov_88.981464	1682	2848	-	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	PARTIALX	389	583	66.72	98.97	389	AAB09626.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04729	NODE_117_length_3314_cov_88.981464	2866	3228	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	120	120	100.00	98.33	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NF033727.1	arsenite efflux transporter metallochaperone ArsD
61-0181-EPEC-V5-col3A	FFHMJMED_01442	NODE_11_length_104340_cov_25.886499	1733	1999	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_02015	NODE_17_length_79293_cov_30.644453	50976	52160	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0181-EPEC-V5-col3A	NA	NODE_182_length_591_cov_112.986381	3	314	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	PARTIAL_CONTIG_ENDX	104	117	88.89	100.00	104	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_00300	NODE_2_length_200374_cov_27.027409	66675	68096	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	90.06	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_02945	NODE_31_length_56945_cov_28.102694	45097	45555	+	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	BLASTP	152	152	100.00	98.68	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_02946	NODE_31_length_56945_cov_28.102694	45578	46492	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	95.07	304	APX31172.1	heat resistance protein YfdX1	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_02947	NODE_31_length_56945_cov_28.102694	46595	47482	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	93.90	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_02948	NODE_31_length_56945_cov_28.102694	47579	48190	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	90.15	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_02955	NODE_31_length_56945_cov_28.102694	51363	51803	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	90.41	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_03035	NODE_33_length_54842_cov_28.860787	28655	29887	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.80	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
