Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0073-EAEC-V5-col1A	AODNPNHC_02556	NODE_15_length_110674_cov_14.756239	4664	5797	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	99.73	377	WP_063860256.1	extended-spectrum class C beta-lactamase EC-18	NF000185.2	BlaEC family class C beta-lactamase
61-0073-EAEC-V5-col1A	AODNPNHC_02665	NODE_16_length_110263_cov_14.881319	5200	8304	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.52	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_02816	NODE_17_length_108390_cov_15.685439	53016	54248	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	410	410	100.00	100.00	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_00442	NODE_2_length_275438_cov_12.531571	105497	105763	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_03701	NODE_31_length_41376_cov_13.182644	38068	38400	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
61-0073-EAEC-V5-col1A	AODNPNHC_00651	NODE_3_length_259386_cov_13.598722	40112	44365	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	91.94	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_04328	NODE_49_length_24098_cov_15.406270	20175	21077	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01002	NODE_4_length_230430_cov_15.855978	168420	168854	-	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTP	144	144	100.00	92.36	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01003	NODE_4_length_230430_cov_15.855978	169072	170472	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTP	466	466	100.00	99.57	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01004	NODE_4_length_230430_cov_15.855978	170469	171149	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTP	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01005	NODE_4_length_230430_cov_15.855978	171204	172133	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTP	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01006	NODE_4_length_230430_cov_15.855978	172138	172518	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTP	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01007	NODE_4_length_230430_cov_15.855978	172558	173454	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTP	298	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01008	NODE_4_length_230430_cov_15.855978	173454	175271	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTP	605	605	100.00	99.67	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01012	NODE_4_length_230430_cov_15.855978	177253	179700	-	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTP	815	824	98.79	95.10	816	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01014	NODE_4_length_230430_cov_15.855978	180354	183500	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1048	1048	100.00	98.66	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01015	NODE_4_length_230430_cov_15.855978	183511	184803	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	430	430	100.00	96.28	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01016	NODE_4_length_230430_cov_15.855978	184917	185270	-	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	117	117	100.00	97.44	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01017	NODE_4_length_230430_cov_15.855978	185298	186683	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	461	461	100.00	97.83	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01018	NODE_4_length_230430_cov_15.855978	186873	187553	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	226	226	100.00	97.35	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01019	NODE_4_length_230430_cov_15.855978	187546	189027	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	493	491	100.00	98.57	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01020	NODE_4_length_230430_cov_15.855978	189272	189703	+	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	EXACTP	143	143	100.00	100.00	143	AAD11743.1	silver-binding protein SilE	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01039	NODE_4_length_230430_cov_15.855978	212407	212760	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0073-EAEC-V5-col1A	AODNPNHC_01041	NODE_4_length_230430_cov_15.855978	214116	214541	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0073-EAEC-V5-col1A	AODNPNHC_04359	NODE_51_length_21828_cov_11.282056	426	1286	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
61-0073-EAEC-V5-col1A	AODNPNHC_04365	NODE_51_length_21828_cov_11.282056	7681	9216	+	qepA4	fluoroquinolone efflux MFS transporter QepA4	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEP	511	511	100.00	100.00	511	WP_064760451.1	fluoroquinolone efflux MFS transporter QepA4	NF012169.0	fluoroquinolone efflux MFS transporter QepA
61-0073-EAEC-V5-col1A	AODNPNHC_04369	NODE_51_length_21828_cov_11.282056	12426	12923	+	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	165	165	100.00	100.00	165	WP_001083725.1	trimethoprim-resistant dihydrofolate reductase DfrA12	NF000053.2	trimethoprim-resistant dihydrofolate reductase DfrA12
61-0073-EAEC-V5-col1A	NA	NODE_51_length_21828_cov_11.282056	13331	14119	+	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_001206356.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
61-0073-EAEC-V5-col1A	AODNPNHC_04371	NODE_51_length_21828_cov_11.282056	14286	14633	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
