Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
ED1A	BAFEDPPO_01263	Ed1a_Contig_1	1298674	1298940	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	97.73	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
ED1A	BAFEDPPO_01704	Ed1a_Contig_1	1737262	1737570	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
ED1A	BAFEDPPO_02121	Ed1a_Contig_1	2131687	2132019	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
ED1A	BAFEDPPO_02164	Ed1a_Contig_1	2168379	2170181	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.83	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
ED1A	BAFEDPPO_02165	Ed1a_Contig_1	2170168	2171970	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
ED1A	BAFEDPPO_02842	Ed1a_Contig_1	2896033	2897982	-	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	649	730	89.73	73.32	656	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
ED1A	NA	Ed1a_Contig_1	3448048	3451902	+	sigA	serine protease autotransporter toxin SigA	plus	VIRULENCE	VIRULENCE	NA	NA	INTERNAL_STOP	1285	1285	100.00	97.51	1285	AAN44449.1	serine protease autotransporter toxin SigA	NA	NA
ED1A	BAFEDPPO_03426	Ed1a_Contig_1	3476932	3478980	-	ireA	TonB-dependent siderophore receptor IreA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	682	682	100.00	100.00	682	CAR09703.2	TonB-dependent siderophore receptor IreA	NA	NA
ED1A	BAFEDPPO_03433	Ed1a_Contig_1	3485005	3487095	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	CAR09712.2	bifunctional siderophore receptor/adhesin Iha	NA	NA
ED1A	BAFEDPPO_03487	Ed1a_Contig_1	3538679	3543241	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1520	1520	100.00	98.62	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
