Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
4051-6	HAIEICPN_02428	4051-6_Contig_11	110423	111607	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	97.46	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
4051-6	HAIEICPN_02678	4051-6_Contig_12	168187	168480	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	97	97	100.00	97.94	97	ADR26561.1	increased serum survival lipoprotein Iss	NA	NA
4051-6	HAIEICPN_02818	4051-6_Contig_13	148553	150205	+	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	550	550	100.00	100.00	550	BAF52548.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
4051-6	HAIEICPN_02820	4051-6_Contig_13	150876	153695	+	eae	intimin	plus	VIRULENCE	VIRULENCE	INTIMIN	INTIMIN	HMM	939	940	100.00	90.21	940	ABF69122.1	intimin	NF033627.3	intimin
4051-6	HAIEICPN_02823	4051-6_Contig_13	156456	157034	+	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	192	192	100.00	88.02	192	CAR47993.1	type III secretion system LEE translocon filament protein EspA	NA	NA
4051-6	HAIEICPN_02829	4051-6_Contig_13	160276	160899	+	espF	type III secretion system LEE effector EspF	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	207	259	81.47	75.23	214	CAX18635.1	type III secretion system LEE effector EspF	NF040807.1	type III secretion system LEE effector EspF
4051-6	HAIEICPN_02864	4051-6_Contig_14	25958	30502	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1514	1520	100.00	87.90	1521	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
4051-6	HAIEICPN_03081	4051-6_Contig_15	96807	98984	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	725	730	100.00	74.56	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
4051-6	HAIEICPN_03489	4051-6_Contig_19	27706	28608	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	97.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
4051-6	NA	4051-6_Contig_23	3976	4965	+	nleC	type III secretion system effector zinc metalloprotease NleC	plus	VIRULENCE	VIRULENCE	NA	NA	INTERNAL_STOP	330	330	100.00	93.03	330	AAG55141.1	type III secretion system effector zinc metalloprotease NleC	NA	NA
4051-6	HAIEICPN_03906	4051-6_Contig_25	842	2083	-	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	413	413	100.00	96.13	413	AET12008.1	type III secretion system effector NleA	NA	NA
4051-6	HAIEICPN_03951	4051-6_Contig_25	57044	57853	-	cdtB	cytolethal distending toxin nuclease subunit CdtB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	269	269	100.00	100.00	269	AAU88264.1	cytolethal distending toxin nuclease subunit CdtB	NA	NA
4051-6	HAIEICPN_04390	4051-6_Contig_36	4955	5230	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	HMM	91	102	100.00	75.47	106	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
4051-6	HAIEICPN_01081	4051-6_Contig_4	230694	231836	+	ampC	CMY2/MIR/ACT/EC family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	380	377	100.00	89.21	380	AAZ85968.1	CMY2/MIR/ACT/EC family class C beta-lactamase	NF012173.1	CMY2/MIR/ACT/EC family class C beta-lactamase
4051-6	HAIEICPN_01231	4051-6_Contig_5	148981	149313	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	96.36	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
4051-6	HAIEICPN_01315	4051-6_Contig_6	5791	6876	-	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	361	441	78.46	92.80	361	AAK16940.1	type III secretion system effector NleA	NA	NA
4051-6	HAIEICPN_01909	4051-6_Contig_8	211167	214268	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1033	1034	100.00	95.84	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
