Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0145-EIEC-V1C	MLCFOBBA_04393	NODE_101_length_2181_cov_33.770437	969	1235	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0145-EIEC-V1C	MLCFOBBA_01481	NODE_10_length_105265_cov_27.513832	58478	60280	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
61-0145-EIEC-V1C	MLCFOBBA_01482	NODE_10_length_105265_cov_27.513832	60267	61979	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	570	600	95.00	99.65	570	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
61-0145-EIEC-V1C	MLCFOBBA_01944	NODE_15_length_91571_cov_27.441646	53941	54843	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0145-EIEC-V1C	MLCFOBBA_02838	NODE_28_length_57486_cov_28.235939	52747	57309	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1520	1520	100.00	87.64	1521	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
61-0145-EIEC-V1C	MLCFOBBA_02845	NODE_29_length_56809_cov_27.931749	5200	8304	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.90	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0145-EIEC-V1C	MLCFOBBA_03069	NODE_33_length_52583_cov_26.748086	26455	26763	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0145-EIEC-V1C	MLCFOBBA_03125	NODE_34_length_52135_cov_28.359983	33273	34457	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0145-EIEC-V1C	MLCFOBBA_03473	NODE_42_length_41287_cov_34.098398	15909	16334	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0145-EIEC-V1C	MLCFOBBA_03475	NODE_42_length_41287_cov_34.098398	17690	18043	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
