Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0433-EAEC-V4-col4C	FBHDKIDL_02857	NODE_10_length_191049_cov_32.647299	168132	168557	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	92.20	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0433-EAEC-V4-col4C	FBHDKIDL_02892	NODE_11_length_190344_cov_32.747518	10022	10819	+	nfaE	Dr family non-fimbrial adhesin I chaperone NfaE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	265	247	96.76	100.00	239	AAK17180.1	Dr family non-fimbrial adhesin I chaperone NfaE	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_02893	NODE_11_length_190344_cov_32.747518	10859	13441	+	afaC	AfaC-I/III family usher protein	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	860	860	100.00	99.07	860	CAW30799.1	AfaC-I/III family usher protein	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_03127	NODE_12_length_186386_cov_29.417774	84681	86855	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	724	730	99.86	72.60	730	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
61-0433-EAEC-V4-col4C	FBHDKIDL_03396	NODE_14_length_158913_cov_32.919382	5200	8304	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.52	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_03673	NODE_15_length_136520_cov_30.996929	107376	107708	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
61-0433-EAEC-V4-col4C	FBHDKIDL_03877	NODE_17_length_124371_cov_33.563567	58774	59676	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_00294	NODE_1_length_614108_cov_31.182007	313365	313631	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	97.73	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_00331	NODE_1_length_614108_cov_31.182007	346368	346661	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	ADN71659.1	increased serum survival lipoprotein Iss	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04229	NODE_20_length_97747_cov_32.646821	39649	41451	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04230	NODE_20_length_97747_cov_32.646821	41438	43150	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	570	600	95.00	99.47	570	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04554	NODE_27_length_23610_cov_40.232610	316	618	-	papA	P fimbria major subunit PapA	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	100	185	51.89	87.50	96	CAA43562.1	P fimbria major subunit PapA	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04563	NODE_27_length_23610_cov_40.232610	8969	10693	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.61	576	EGI25746.1	aerobactin synthase IucA	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04564	NODE_27_length_23610_cov_40.232610	10694	11641	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	315	315	100.00	99.37	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04565	NODE_27_length_23610_cov_40.232610	11641	13383	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	99.14	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04566	NODE_27_length_23610_cov_40.232610	13380	14657	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	425	445	95.51	97.65	425	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04567	NODE_27_length_23610_cov_40.232610	14739	16940	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	733	731	99.73	89.85	729	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04568	NODE_27_length_23610_cov_40.232610	17884	21771	+	sat	serine protease autotransporter toxin Sat	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1295	1295	100.00	100.00	1295	CAE55775.1	serine protease autotransporter toxin Sat	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04602	NODE_29_length_21010_cov_43.733340	12998	15088	+	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	ADN47767.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_01229	NODE_3_length_362789_cov_31.594904	260450	264697	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1415	1416	100.00	96.75	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04777	NODE_46_length_5938_cov_46.659444	2244	3083	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
61-0433-EAEC-V4-col4C	FBHDKIDL_04778	NODE_46_length_5938_cov_46.659444	3077	3424	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
61-0433-EAEC-V4-col4C	FBHDKIDL_04779	NODE_46_length_5938_cov_46.659444	3630	4418	-	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	262	262	100.00	100.00	262	WP_000503573.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
61-0433-EAEC-V4-col4C	FBHDKIDL_04780	NODE_46_length_5938_cov_46.659444	4549	5022	-	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_001389366.1	trimethoprim-resistant dihydrofolate reductase DfrA17	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
61-0433-EAEC-V4-col4C	FBHDKIDL_01363	NODE_4_length_335071_cov_32.678161	34739	35971	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.07	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04807	NODE_53_length_4295_cov_88.643670	1715	2590	-	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_000239590.1	extended-spectrum class A beta-lactamase CTX-M-15	NF033089.1	CTX-M family extended-spectrum class A beta-lactamase
61-0433-EAEC-V4-col4C	FBHDKIDL_01640	NODE_5_length_270870_cov_29.932269	10517	10825	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0433-EAEC-V4-col4C	NA	NODE_60_length_2862_cov_61.893357	169	720	+	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NF033074.0	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
61-0433-EAEC-V4-col4C	NA	NODE_60_length_2862_cov_61.893357	854	1681	+	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	276	276	100.00	100.00	276	WP_001334766.1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	NF000388.2	OXA-1 family class D beta-lactamase
61-0433-EAEC-V4-col4C	FBHDKIDL_04833	NODE_60_length_2862_cov_61.893357	1822	2454	+	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	210	210	100.00	100.00	210	WP_000186237.1	type B-3 chloramphenicol O-acetyltransferase CatB3	NF000490.1	type B chloramphenicol O-acetyltransferase
61-0433-EAEC-V4-col4C	NA	NODE_60_length_2862_cov_61.893357	2539	2784	+	arr	NAD(+)--rifampin ADP-ribosyltransferase	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	PARTIALX	82	150	54.67	100.00	82	WP_000237816.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	NA	NA
61-0433-EAEC-V4-col4C	FBHDKIDL_04837	NODE_61_length_2796_cov_71.720853	1660	2520	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
