Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
H442	KPPAJFNP_00078	H442_Contig_1	81849	86102	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	92.44	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
H442	KPPAJFNP_00349	H442_Contig_1	385100	385432	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
H442	KPPAJFNP_00365	H442_Contig_1	394774	395067	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
H442	KPPAJFNP_01041	H442_Contig_1	1095673	1095939	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
H442	KPPAJFNP_01464	H442_Contig_1	1555311	1555619	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
H442	KPPAJFNP_01808	H442_Contig_1	1899081	1899413	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
H442	KPPAJFNP_02402	H442_Contig_1	2540061	2542235	-	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	724	730	100.00	73.87	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
H442	KPPAJFNP_02936	H442_Contig_1	3089062	3093621	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1519	1520	100.00	91.91	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
H442	KPPAJFNP_03229	H442_Contig_1	3397761	3400865	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.32	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
H442	KPPAJFNP_03378	H442_Contig_1	3563836	3564969	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	95.49	377	AAZ85968.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8	NF000185.2	BlaEC family class C beta-lactamase
H442	KPPAJFNP_03562	H442_Contig_1	3752628	3753860	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	98.05	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
H442	KPPAJFNP_04070	H442_Contig_1	4283445	4283798	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	95.73	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
H442	KPPAJFNP_04072	H442_Contig_1	4285155	4285580	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
H442	KPPAJFNP_04255	H442_Contig_1	4489323	4490243	+	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE	NA	NA	INTERNAL_STOP	306	565	54.16	97.71	306	AEQ14997.1	HilA family transcriptional regulator EilA	NA	NA
H442	KPPAJFNP_04274	H442_Contig_1	4515205	4516389	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.24	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
H442	KPPAJFNP_04328	H442_Contig_1	4576144	4576716	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	190	190	100.00	91.05	190	ACB16424.1	long polar fimbria major subunit LpfA-O113	NA	NA
H442	KPPAJFNP_04476	H442_Contig_1	4732028	4732930	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
