Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0307-EAEC-V4-col1B	PACMOI_17685	contig_14	69144	70046	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_18240	contig_15	39602	40390	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	262	262	100.00	100.00	262	WP_001206315.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
61-0307-EAEC-V4-col1B	PACMOI_18245	contig_15	40448	40972	-	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	174	174	100.00	100.00	174	WP_000704156.1	streptothricin N-acetyltransferase Sat2	NF000358.1	streptothricin N-acetyltransferase Sat2
61-0307-EAEC-V4-col1B	PACMOI_18250	contig_15	41067	41540	-	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_000777554.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
61-0307-EAEC-V4-col1B	PACMOI_18545	contig_15	98091	99275	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_18665	contig_16	5325	5591	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_02215	contig_2	6043	9147	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.32	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_03765	contig_2	317466	322025	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1519	1520	100.00	92.04	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
61-0307-EAEC-V4-col1B	PACMOI_20845	contig_20	5798	6595	-	aggR	aggregative adherence transcriptional regulator AggR	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	265	265	100.00	100.00	265	CAA83535.1	aggregative adherence transcriptional regulator AggR	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_20850	contig_20	7436	7786	-	aap	dispersin Aap	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	116	116	100.00	96.55	116	CBG27807.1	dispersin Aap	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_20855	contig_20	8517	8717	+	aar	AggR-activated transcriptional regulator Aar	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	66	66	100.00	100.00	66	ASK37426.1	AggR-activated transcriptional regulator Aar	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_20885	contig_20	14140	15378	+	aatA	dispersin export ABC transporter outer membrane protein AatA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	412	412	100.00	100.00	412	CAU95796.1	dispersin export ABC transporter outer membrane protein AatA	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_22880	contig_26	2683	4380	-	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	565	565	100.00	96.99	565	ACB16655.1	HilA family transcriptional regulator EilA	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_23270	contig_27	34444	35703	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	419	410	98.29	97.52	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_05765	contig_3	311785	316038	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	92.30	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_24625	contig_36	13407	13700	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	BAG76115.1	increased serum survival lipoprotein Iss	NA	NA
61-0307-EAEC-V4-col1B	PACMOI_07185	contig_4	198710	199018	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0307-EAEC-V4-col1B	PACMOI_25040	contig_44	1284	2489	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	401	401	100.00	100.00	401	WP_001089068.1	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tetracycline efflux MFS transporter Tet(B)
61-0307-EAEC-V4-col1B	PACMOI_25095	contig_45	1681	2517	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
61-0307-EAEC-V4-col1B	PACMOI_25100	contig_45	2517	3320	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	267	267	100.00	100.00	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NF032895.1	aminoglycoside O-phosphotransferase APH(3'')-Ib
61-0307-EAEC-V4-col1B	PACMOI_25105	contig_45	3381	4196	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
