Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0776-ETEC-V4-col10A	MIHLKA_00730	contig_1	132202	132468	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_24050	contig_101	2388	3044	+	ltcA	heat-labile enterotoxin LT subunit A	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	218	258	84.50	99.08	218	ABV01310.1	heat-labile enterotoxin LT subunit A	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_24180	contig_106	2288	3376	-	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	362	362	100.00	100.00	362	CBL93318.1	putative hexosyltransferase CapU	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_10535	contig_12	110317	110742	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0776-ETEC-V4-col10A	MIHLKA_10545	contig_12	112098	112451	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_11620	contig_14	97918	99150	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	98.78	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_02270	contig_2	187818	188126	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0776-ETEC-V4-col10A	MIHLKA_14405	contig_21	13833	14735	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_16575	contig_27	47068	50172	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.81	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_16670	contig_28	14380	18945	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	86.93	1522	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
61-0776-ETEC-V4-col10A	MIHLKA_03330	contig_3	202467	203888	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	90.27	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_03695	contig_4	62086	63219	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.41	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
61-0776-ETEC-V4-col10A	MIHLKA_19315	contig_40	1723	2907	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_19975	contig_43	3300	3632	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
61-0776-ETEC-V4-col10A	MIHLKA_20735	contig_48	269	4525	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1418	1416	100.00	94.14	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_21780	contig_57	6252	6962	+	lngA	type IV pilus longus major pilin	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	236	236	100.00	100.00	236	CBL93506.1	type IV pilus longus major pilin	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_22955	contig_73	2018	6112	+	eatA	serine protease autotransporter toxin EatA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1364	1364	100.00	99.93	1364	CAI79539.1	serine protease autotransporter toxin EatA	NA	NA
61-0776-ETEC-V4-col10A	NA	contig_76	550	663	+	astA	heat-stable enterotoxin EAST1	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	38	38	100.00	100.00	38	AAM88299.1	heat-stable enterotoxin EAST1	NA	NA
61-0776-ETEC-V4-col10A	MIHLKA_23470	contig_85	5375	5668	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
