Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0631-ETEC-V1-col3A	AKGGEF_09450	contig_10	27848	32413	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	86.74	1523	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
61-0631-ETEC-V1-col3A	AKGGEF_11020	contig_12	43099	44283	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0631-ETEC-V1-col3A	NA	contig_139	704	1312	-	ltcA	heat-labile enterotoxin LT subunit A	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	203	258	78.68	99.01	203	ABV01310.1	heat-labile enterotoxin LT subunit A	NA	NA
61-0631-ETEC-V1-col3A	AKGGEF_12060	contig_14	7131	7397	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0631-ETEC-V1-col3A	NA	contig_16	371	484	+	astA	heat-stable enterotoxin EAST1	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	38	38	100.00	100.00	38	AAM88299.1	heat-stable enterotoxin EAST1	NA	NA
61-0631-ETEC-V1-col3A	AKGGEF_14700	contig_19	5368	8472	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0631-ETEC-V1-col3A	AKGGEF_02610	contig_2	192879	193187	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0631-ETEC-V1-col3A	AKGGEF_15520	contig_21	5555	6331	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	258	473	54.33	91.44	257	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0631-ETEC-V1-col3A	AKGGEF_15820	contig_22	1896	2798	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0631-ETEC-V1-col3A	AKGGEF_18000	contig_29	18053	18625	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
